idT,text_mark,gram,leks,punkt,orpho,diskurs,skips,extra,gram1,gram2,gram3,gram4,gram5,gram6,gram7,gram8,gram9,gram10,gram11,gram12,gram13,gram14,leks15,leks16,leks17,leks18,diskurs19,diskurs20,diskurs21,diskurs22,g1,g2,g3,numsent,numtoken,numchar
229,10,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,4,0,12,102,451
230,9,6,3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,0,1,0,0,0,3,0,0,0,0,0,0,1,8,0,24,253,1253
231,12,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,22,212,1066
232,7,8,2,2,6,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,8,8,2,12,109,556
233,6,15,1,0,3,0,1,1,0,4,5,0,0,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,9,12,0,18,236,1233
234,6,26,1,2,0,0,1,0,0,6,9,0,0,0,0,0,1,8,0,2,0,0,0,1,0,0,0,0,0,0,13,17,0,20,269,1432
236,7,10,3,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,2,0,3,0,3,0,0,0,0,0,0,2,12,0,10,155,758
237,8,9,2,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,2,9,2,12,124,533
238,8,18,0,0,0,0,4,0,0,5,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,23,231,1167
239,11,5,1,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,20,236,1178
240,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,15,177,791
241,10,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,1,16,191,849
242,10,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,3,2,14,146,706
243,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,109,474
244,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,8,96,420
245,9,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,10,117,521
246,6,20,3,2,0,0,2,0,0,1,7,0,0,1,0,0,1,2,0,6,1,1,0,3,0,0,0,0,0,0,11,16,0,10,160,735
247,6,26,0,1,0,0,2,0,0,9,8,0,0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,10,19,0,22,223,1122
248,6,25,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,8,17,0,15,206,958
249,10,5,1,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,3,11,162,756
250,8,9,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,2,0,2,0,2,0,0,0,0,0,0,1,9,3,10,122,557
251,11,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,17,144,645
252,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,85,418
254,9,11,1,1,1,0,2,0,0,1,3,0,0,2,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,7,8,1,13,151,661
255,10,6,3,0,0,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,20,192,904
256,11,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,164,746
257,10,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,11,112,460
258,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,128,578
259,11,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,21,222,1167
260,11,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,21,265,1108
261,8,2,1,3,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,4,14,200,890
262,9,7,1,0,3,0,1,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,4,10,3,12,217,1093
263,9,3,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,8,95,426
264,5,13,2,2,2,0,0,0,0,1,2,0,2,1,0,0,1,3,0,3,0,0,1,1,0,0,0,0,0,0,4,11,2,10,102,506
265,9,9,0,0,3,0,0,1,0,4,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,22,243,1208
266,9,13,0,0,1,0,2,0,0,5,2,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,4,12,0,25,355,1752
267,7,12,3,2,2,0,1,2,0,1,1,0,1,2,0,0,0,0,0,6,0,1,0,3,0,0,0,0,0,0,6,15,1,16,159,714
268,9,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,1,8,0,19,174,848
269,11,5,1,0,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,11,128,594
270,11,2,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,20,216,927
271,11,4,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18,194,881
272,11,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,19,217,1028
273,10,5,1,2,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,6,2,20,291,1525
274,6,16,3,0,1,0,0,1,0,4,7,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,9,11,1,21,226,1092
275,11,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,19,221,1122
276,3,13,15,0,6,0,0,0,0,7,0,0,1,1,0,1,0,0,0,3,0,0,0,10,0,5,0,0,0,0,2,23,9,8,117,530
277,6,15,6,0,0,0,0,0,0,2,3,2,1,2,0,1,0,0,0,4,0,0,2,4,0,0,0,0,0,0,2,16,0,40,240,921
278,9,7,3,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,3,0,0,0,0,0,0,0,13,1,39,253,959
279,8,9,3,0,0,1,1,2,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,4,6,6,23,289,1278
280,8,10,3,3,0,1,0,0,0,0,5,0,0,0,0,2,1,0,0,1,0,1,0,3,0,0,0,1,0,0,9,6,2,15,174,793
281,10,7,3,0,1,1,0,1,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,5,8,0,18,212,860
282,12,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,0,30,202,830
283,10,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,6,0,17,162,796
284,10,2,2,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,1,16,112,507
285,10,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,7,78,405
286,9,5,4,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1,6,3,20,197,901
287,10,4,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,1,19,261,1204
288,10,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,15,145,687
289,10,2,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,6,0,18,208,937
290,11,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,4,0,18,157,809
291,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,26,410,1962
292,9,4,0,1,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6,1,18,276,1329
293,9,5,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,5,0,0,0,0,0,0,1,9,1,19,276,1342
294,9,3,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,3,20,342,1675
295,10,3,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,21,301,1688
296,9,5,2,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,4,8,0,16,250,1347
297,6,15,2,1,0,0,0,0,0,4,1,0,2,1,0,1,0,0,1,4,0,1,0,2,0,0,0,0,0,0,4,12,2,16,142,680
298,10,10,0,2,0,1,1,0,0,3,1,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,4,9,0,21,296,1574
299,11,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,5,0,22,291,1500
300,10,5,0,1,4,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,15,159,711
301,11,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,22,234,1071
302,9,12,4,0,1,0,0,0,0,1,5,0,1,2,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,7,10,0,23,294,1427
303,4,15,9,1,2,0,1,0,0,0,2,1,2,2,0,0,0,1,0,6,1,0,1,8,0,0,0,0,0,0,4,21,3,9,109,515
304,7,21,2,0,2,0,0,0,0,6,6,1,5,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,5,14,2,15,196,881
305,6,16,1,0,7,0,0,0,0,11,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,19,3,15,142,598
306,5,19,11,4,1,0,0,0,0,0,1,2,2,2,0,1,4,1,1,5,0,0,0,4,1,6,0,0,0,0,5,25,5,22,227,1019
307,8,20,0,1,1,1,1,0,0,8,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,5,19,0,25,351,1837
308,7,29,0,1,1,1,1,0,0,8,10,0,2,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,11,20,0,25,345,1755
309,5,19,2,6,9,1,1,0,0,1,4,0,4,3,0,3,1,1,0,2,0,0,0,2,0,0,0,0,0,1,16,20,2,16,173,806
310,11,6,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,18,200,962
311,9,9,1,0,6,2,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,9,8,1,26,308,1465
312,9,16,0,0,2,1,0,0,0,5,0,0,0,2,0,1,0,5,0,3,0,0,0,0,0,0,0,0,0,1,3,16,0,17,169,836
313,9,7,2,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,6,0,11,123,582
314,3,28,6,2,5,0,3,0,0,3,8,0,1,0,0,1,2,3,0,10,0,0,0,2,0,4,0,0,0,0,15,23,6,9,179,814
315,9,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,18,192,1026
316,6,30,0,3,1,0,1,2,0,8,5,1,2,1,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,8,27,1,15,222,1091
317,6,17,0,3,1,0,3,0,0,3,4,0,0,5,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,8,14,1,17,240,1126
318,4,24,6,0,0,0,1,1,0,1,0,1,0,6,0,0,0,1,1,11,0,3,0,5,0,1,0,0,0,0,2,25,5,18,224,993
319,11,4,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,20,321,1544
320,10,1,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,1,7,0,12,187,885
321,11,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,18,252,1239
322,10,2,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,1,4,5,29,483,2217
323,10,5,4,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,2,8,1,19,352,1601
324,10,2,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,1,23,307,1478
325,12,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,19,242,1128
326,10,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,5,1,21,282,1481
327,9,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,4,1,17,213,1150
328,10,5,0,1,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,16,252,1312
329,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,179,984
330,10,1,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,2,64,961,4818
331,10,5,2,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,6,0,13,287,1402
332,9,3,2,0,1,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,5,4,21,463,2450
333,8,3,10,1,1,1,6,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,9,1,0,0,0,0,1,6,12,5,22,412,2003
334,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,295,1310
335,10,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,1,16,292,1362
336,10,14,1,1,1,0,0,0,0,0,6,0,2,1,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,7,10,0,27,351,1643
337,10,4,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,7,0,19,248,1318
338,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,239,1108
339,7,6,3,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,3,0,0,1,0,0,0,2,7,4,11,175,828
340,10,4,1,2,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,9,1,15,213,1040
341,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,14,181,866
342,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,16,247,1313
343,8,9,3,0,0,5,1,2,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,3,0,0,1,2,0,2,0,10,10,16,244,1161
344,10,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,4,2,13,165,877
345,10,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,3,4,2,27,441,2334
346,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,306,1700
347,11,1,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,1,15,273,1431
348,11,3,3,1,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,3,7,2,22,403,2157
349,9,5,13,3,2,8,5,3,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,13,0,0,1,7,0,0,4,22,13,62,1102,5633
350,9,1,2,8,5,1,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,11,4,10,22,407,2539
351,10,3,1,1,2,2,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,6,5,2,6,230,1163
352,11,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,188,965
353,11,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,216,997
354,10,3,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,6,3,10,269,1369
355,5,21,4,6,3,5,4,4,0,0,3,2,1,1,1,1,2,0,0,10,0,0,0,2,1,1,0,5,0,0,13,24,10,31,690,3533
356,10,6,3,2,1,0,1,2,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,6,7,2,22,429,2057
357,10,13,2,0,3,0,1,2,0,4,1,0,0,0,0,0,3,2,0,3,0,0,1,1,0,0,0,0,0,0,5,15,1,27,666,3665
358,3,10,3,0,2,0,0,0,0,7,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,14,1,13,171,741
359,11,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,2,1,15,251,1102
360,10,1,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,4,3,30,476,2194
361,10,2,3,3,3,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,3,0,0,7,5,3,42,565,2656
362,12,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,43,621,2762
363,10,2,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,2,27,412,1812
364,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15,209,967
365,10,5,4,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,1,0,9,3,32,416,2005
366,10,5,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,17,398,1991
367,11,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,2,0,0,1,0,0,0,4,7,35,508,2385
368,10,5,2,1,0,3,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,2,0,0,6,3,3,15,445,2078
369,11,6,3,4,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,7,1,32,735,3507
370,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,135,597
371,10,3,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,17,0,0,0,0,0,0,3,3,16,45,807,3832
372,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,276,1309
373,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,457,2319
374,11,0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,7,0,57,848,4176
375,12,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,25,399,1881
376,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,122,560
377,11,4,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,4,1,43,575,2560
378,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,93,461
379,9,2,2,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,8,0,11,227,1088
380,10,2,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,1,21,341,1728
381,11,4,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,6,0,28,379,1831
382,11,2,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,268,1465
383,11,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,22,285,1447
384,9,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,12,312,1665
385,10,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,0,11,231,1086
386,11,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,218,1153
387,10,2,5,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,4,6,0,29,425,2058
388,12,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,39,481,2275
389,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,24,323,1459
390,12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,12,381,1942
391,12,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,30,401,1839
392,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,126,637
393,11,4,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,32,440,2170
394,11,4,1,2,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,28,413,2152
395,10,1,1,3,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,1,26,488,2358
396,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30,593,2921
397,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,388,1830
398,10,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,2,19,310,1440
399,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,92,436
400,12,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,42,566,2674
401,12,4,1,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,2,1,55,727,3462
402,11,2,0,1,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,21,444,2155
403,10,4,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,151,721
404,11,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,15,296,1369
405,11,3,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,33,457,2281
406,10,7,2,2,0,1,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,7,1,25,338,1784
407,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,135,631
408,11,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,17,241,1080
409,9,7,2,3,4,1,1,1,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,10,7,2,41,530,2423
410,10,4,0,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,7,6,0,38,524,2307
411,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,161,756
412,10,6,1,1,2,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6,1,21,272,1290
413,11,2,0,1,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,17,298,1446
414,7,12,4,2,5,0,2,1,0,3,0,0,2,0,0,0,0,3,0,3,0,1,0,4,0,0,0,0,0,0,8,13,5,36,487,2288
415,10,3,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,1,3,19,500,2320
